"Qtype","item","Position","Length","sentence","질문","답변","reading"
"Q1",277,"Object","SFN","학생이 모든 신발을 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 신발이 10켤레 있었는데 학생이 그 중에 0켤레 판 것이다.
B: 즉, 신발이 10켤레 있었는데 학생이 그 중에 5켤레 판 것이다.
답변:","A","surface"
"Q1",279,"Object","SFN","선생님이 모든 신발을 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 신발이 10켤레 있었는데 선생님이 그 중에 0켤레 판 것이다.
B: 즉, 신발이 10켤레 있었는데 선생님이 그 중에 5켤레 판 것이다.
답변:","A","surface"
"Q1",287,"Object","SFN","직원이 모든 신발을 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 신발이 10켤레 있었는데 직원이 그 중에 0켤레 판 것이다.
B: 즉, 신발이 10켤레 있었는데 직원이 그 중에 5켤레 판 것이다.
답변:","A","surface"
"Q1",289,"Object","SFN","손님이 모든 신발을 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 신발이 10켤레 있었는데 손님이 그 중에 0켤레 판 것이다.
B: 즉, 신발이 10켤레 있었는데 손님이 그 중에 5켤레 판 것이다.
답변:","A","surface"
"Q1",291,"Object","SFN","고객이 모든 신발을 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 신발이 10켤레 있었는데 고객이 그 중에 0켤레 판 것이다.
B: 즉, 신발이 10켤레 있었는데 고객이 그 중에 5켤레 판 것이다.
답변:","A","surface"
"Q1",297,"Object","SFN","학생이 모든 의자를 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 학생이 그 중에 0개 판 것이다.
B: 즉, 의자가 10개 있었는데 학생이 그 중에 5개 판 것이다.
답변:","A","surface"
"Q1",299,"Object","SFN","선생님이 모든 의자를 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 선생님이 그 중에 0개 판 것이다.
B: 즉, 의자가 10개 있었는데 선생님이 그 중에 5개 판 것이다.
답변:","A","surface"
"Q1",301,"Object","SFN","동료가 모든 의자를 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 동료가 그 중에 0개 판 것이다.
B: 즉, 의자가 10개 있었는데 동료가 그 중에 5개 판 것이다.
답변:","A","surface"
"Q1",305,"Object","SFN","후배가 모든 의자를 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 후배가 그 중에 0개 판 것이다.
B: 즉, 의자가 10개 있었는데 후배가 그 중에 5개 판 것이다.
답변:","A","surface"
"Q1",307,"Object","SFN","직원이 모든 의자를 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 직원이 그 중에 0개 판 것이다.
B: 즉, 의자가 10개 있었는데 직원이 그 중에 5개 판 것이다.
답변:","A","surface"
"Q1",309,"Object","SFN","손님이 모든 의자를 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 손님이 그 중에 0개 판 것이다.
B: 즉, 의자가 10개 있었는데 손님이 그 중에 5개 판 것이다.
답변:","A","surface"
"Q1",311,"Object","SFN","고객이 모든 의자를 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 고객이 그 중에 0개 판 것이다.
B: 즉, 의자가 10개 있었는데 고객이 그 중에 5개 판 것이다.
답변:","A","surface"
"Q1",313,"Object","SFN","참가자가 모든 의자를 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 의자가 10개 있었는데 참가자가 그 중에 0개 판 것이다.
B: 즉, 의자가 10개 있었는데 참가자가 그 중에 5개 판 것이다.
답변:","A","surface"
"Q1",329,"Object","SFN","손님이 모든 상자를 안 팔았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 상자가 10개 있었는데 손님이 그 중에 0개 판 것이다.
B: 즉, 상자가 10개 있었는데 손님이 그 중에 5개 판 것이다.
답변:","A","surface"
"Q1",339,"Object","SFN","선생님이 모든 약을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 약이 10개 있었는데 선생님이 그 중에 0개 버린 것이다.
B: 즉, 약이 10개 있었는데 선생님이 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",341,"Object","SFN","동료가 모든 약을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 약이 10개 있었는데 동료가 그 중에 0개 버린 것이다.
B: 즉, 약이 10개 있었는데 동료가 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",343,"Object","SFN","선배가 모든 약을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 약이 10개 있었는데 선배가 그 중에 0개 버린 것이다.
B: 즉, 약이 10개 있었는데 선배가 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",345,"Object","SFN","후배가 모든 약을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 약이 10개 있었는데 후배가 그 중에 0개 버린 것이다.
B: 즉, 약이 10개 있었는데 후배가 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",347,"Object","SFN","직원이 모든 약을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 약이 10개 있었는데 직원이 그 중에 0개 버린 것이다.
B: 즉, 약이 10개 있었는데 직원이 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",349,"Object","SFN","손님이 모든 약을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 약이 10개 있었는데 손님이 그 중에 0개 버린 것이다.
B: 즉, 약이 10개 있었는데 손님이 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",351,"Object","SFN","고객이 모든 약을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 약이 10개 있었는데 고객이 그 중에 0개 버린 것이다.
B: 즉, 약이 10개 있었는데 고객이 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",355,"Object","SFN","친구가 모든 약을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 약이 10개 있었는데 친구가 그 중에 0개 버린 것이다.
B: 즉, 약이 10개 있었는데 친구가 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",375,"Object","SFN","친구가 모든 과자를 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과자가 10개 있었는데 친구가 그 중에 0개 버린 것이다.
B: 즉, 과자가 10개 있었는데 친구가 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",385,"Object","SFN","후배가 모든 포도를 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 후배가 그 중에 0송이 버린 것이다.
B: 즉, 포도가 10송이 있었는데 후배가 그 중에 5송이 버린 것이다.
답변:","A","surface"
"Q1",389,"Object","SFN","손님이 모든 포도를 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 손님이 그 중에 0송이 버린 것이다.
B: 즉, 포도가 10송이 있었는데 손님이 그 중에 5송이 버린 것이다.
답변:","A","surface"
"Q1",391,"Object","SFN","고객이 모든 포도를 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 포도가 10송이 있었는데 고객이 그 중에 0송이 버린 것이다.
B: 즉, 포도가 10송이 있었는데 고객이 그 중에 5송이 버린 것이다.
답변:","A","surface"
"Q1",397,"Object","SFN","학생이 모든 콜라를 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 학생이 그 중에 0개 버린 것이다.
B: 즉, 콜라가 10개 있었는데 학생이 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",400,"Object","LFN","선생님이 모든 콜라를 버리지 않았다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 선생님이 그 중에 0개 버린 것이다.
B: 즉, 콜라가 10개 있었는데 선생님이 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",401,"Object","SFN","동료가 모든 콜라를 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 동료가 그 중에 0개 버린 것이다.
B: 즉, 콜라가 10개 있었는데 동료가 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",403,"Object","SFN","선배가 모든 콜라를 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 선배가 그 중에 0개 버린 것이다.
B: 즉, 콜라가 10개 있었는데 선배가 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",405,"Object","SFN","후배가 모든 콜라를 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 후배가 그 중에 0개 버린 것이다.
B: 즉, 콜라가 10개 있었는데 후배가 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",413,"Object","SFN","참가자가 모든 콜라를 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 참가자가 그 중에 0개 버린 것이다.
B: 즉, 콜라가 10개 있었는데 참가자가 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",415,"Object","SFN","친구가 모든 콜라를 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 콜라가 10개 있었는데 친구가 그 중에 0개 버린 것이다.
B: 즉, 콜라가 10개 있었는데 친구가 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",417,"Object","SFN","학생이 모든 라면을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 학생이 그 중에 0개 버린 것이다.
B: 즉, 라면이 10개 있었는데 학생이 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",423,"Object","SFN","선배가 모든 라면을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 선배가 그 중에 0개 버린 것이다.
B: 즉, 라면이 10개 있었는데 선배가 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",425,"Object","SFN","후배가 모든 라면을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 후배가 그 중에 0개 버린 것이다.
B: 즉, 라면이 10개 있었는데 후배가 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",435,"Object","SFN","친구가 모든 라면을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 라면이 10개 있었는데 친구가 그 중에 0개 버린 것이다.
B: 즉, 라면이 10개 있었는데 친구가 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",437,"Object","SFN","학생이 모든 과일을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과일이 10개 있었는데 학생이 그 중에 0개 버린 것이다.
B: 즉, 과일이 10개 있었는데 학생이 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",439,"Object","SFN","선생님이 모든 과일을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과일이 10개 있었는데 선생님이 그 중에 0개 버린 것이다.
B: 즉, 과일이 10개 있었는데 선생님이 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",445,"Object","SFN","후배가 모든 과일을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과일이 10개 있었는데 후배가 그 중에 0개 버린 것이다.
B: 즉, 과일이 10개 있었는데 후배가 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",447,"Object","SFN","직원이 모든 과일을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과일이 10개 있었는데 직원이 그 중에 0개 버린 것이다.
B: 즉, 과일이 10개 있었는데 직원이 그 중에 5개 버린 것이다.
답변:","A","surface"
"Q1",455,"Object","SFN","친구가 모든 과일을 안 버렸다.","[질문1] 제시된 문장 다음에 이어질 문장으로 적절한 것을 선택하라. 오로지 'A' 또는 'B'로만 답하라.
A: 즉, 과일이 10개 있었는데 친구가 그 중에 0개 버린 것이다.
B: 즉, 과일이 10개 있었는데 친구가 그 중에 5개 버린 것이다.
답변:","A","surface"
